epoch,loss,val_loss
1,0.2754540151911355,0.21588476357005892
2,0.19460750874030133,0.18696863168761843
3,0.16477933977959586,0.16407899735938936
4,0.1435495637805084,0.1487975578222956
5,0.12507355127666817,0.13707646053461803
6,0.10817368796268284,0.12447342489446912
7,0.0924262498490146,0.11497312003657931
8,0.08435665141750391,0.10489744480167117
9,0.0710462430400438,0.09399395844056493
10,0.06516679601306147,0.0895925077299277
11,0.05722958346716856,0.08196711868402504
12,0.04878065876072385,0.07597913060869489
13,0.045510483590142974,0.08117613897082351
14,0.044797886697361705,0.06555832798282306
15,0.03636029454284027,0.06097441166639328
16,0.031048535389693384,0.06577638997918084
17,0.028485444094476804,0.06392145866439455
18,0.026468821166686286,0.0579043599289088
19,0.023521260867312634,0.05897445231676102
20,0.02227745608927916,0.0569438940534989
21,0.02026359148608531,0.062043344868080955
22,0.016891521539111606,0.060222365849074866
23,0.016970794118655836,0.05524561128446034
24,0.012868398057469905,0.05237399817754825
25,0.013470637790166615,0.053183809987136295
26,0.012486524635651072,0.05881713689970119
27,0.010650326116163223,0.05424449202560243
28,0.009840132281835614,0.05243156539897124
29,0.008693977594986314,0.04799773752511967
30,0.008365404038929223,0.05491239426746255
31,0.007432521641498707,0.05540703396712031
32,0.008312170444656916,0.054541596344539096
33,0.006894482996905111,0.05511569888109252
34,0.007226161948847966,0.04975350759923458
35,0.006132939555605904,0.05093415068196399
36,0.006002540308269647,0.047931665199853125
37,0.0068468902657022246,0.05005652351038797
38,0.0064413871952011936,0.056302358352002646
39,0.006736244344727589,0.054991825173298516
40,0.006971726458662194,0.05522511535811992
41,0.006505718251150814,0.05455308859901769
42,0.006591304414014999,0.05442763239677463
43,0.005213923996589223,0.051392240006299245
44,0.006764465205045671,0.0487932896330243
45,0.005453476555075476,0.050748106180911974
46,0.006068528255783632,0.05064848562081655
47,0.0059813868968182655,0.053224296264705206
48,0.006633047991600193,0.05408314624357791
49,0.005905319544705537,0.055497387069321814
50,0.005805697541459987,0.050612623315481914
51,0.006057292431633655,0.050294097424263044
52,0.005221189366134464,0.0538319478787127
53,0.00591241754591465,0.04396090594430765
54,0.004719157952591369,0.04555784099336181
55,0.005713481084530145,0.05224374894584928
56,0.0043555984344801615,0.04567514705870833
57,0.005535048631126764,0.04987176977807567
58,0.00583688837929013,0.05651218399760269
59,0.00549741614039967,0.05232959564420439
60,0.005381265452864473,0.04858846137566226
61,0.005208431052227245,0.05421894265427476
62,0.005719390657063716,0.051077554268496375
63,0.004452565995355447,0.0521540441328571
64,0.004632215303129674,0.05040524496386448
65,0.004198629882369862,0.04552851182719072
66,0.005815688393440077,0.044309809449173156
67,0.004546470797615624,0.05174922189187436
68,0.0038384344744307746,0.05350343426246019
69,0.0052923757348799965,0.045283703754345574
70,0.005039485380094234,0.04943118390760252
71,0.004144371763289056,0.05161266614283834
72,0.005490439323087533,0.053142260582674114
73,0.005128520535803883,0.048331291193053835
